0.510000	0.005890
0.524900	0.040710
0.539800	0.044010
0.554700	0.044110
0.569600	0.043940
0.584500	0.045860
0.599400	0.046350
0.614300	0.045430
0.629200	0.044940
0.644100	0.040840
0.659000	0.048040
0.673900	0.058041
0.688800	0.059161
0.703700	0.058051
0.718600	0.059441
0.733500	0.059811
0.748400	0.061221
0.763300	0.046510
0.778200	0.016380
0.793100	0.013480
0.808000	0.015310
0.822900	0.015280
0.837800	0.014890
0.852700	0.014740
0.867600	0.014950
0.882500	0.014720
0.897400	0.015150
0.912300	0.010860
0.927200	0.001370
0.942100	0.000080
0.957000	0.000060
0.971900	0.000030
0.986800	0.000060
1.001700	0.000020
1.016600	0.000050
1.031500	0.000020
1.046400	0.000030
1.061300	0.000050
1.076200	0.000010
1.091100	0.000030
1.106000	0.000010
1.120900	0.000010
1.135800	0.000030
1.150700	0.000000
1.165600	0.000000
1.180500	0.000000
1.195400	0.000000
1.210300	0.000000
1.225200	0.000000
1.240100	0.000000
1.255000	0.000000
1.269900	0.000000
1.284800	0.000000
1.299700	0.000000
1.314600	0.000000
1.329500	0.000000
1.344400	0.000000
1.359300	0.000000
1.374200	0.000000
1.389100	0.000000
1.404000	0.000000
1.418900	0.000000
1.433800	0.000000
1.448700	0.000000
1.463600	0.000000
1.478500	0.000000
1.493400	0.000000
1.508300	0.000000
1.523200	0.000000
1.538100	0.000000
1.553000	0.000000
1.567900	0.000000
1.582800	0.000000
1.597700	0.000000
1.612600	0.000000
1.627500	0.000000
1.642400	0.000000
1.657300	0.000000
1.672200	0.000000
1.687100	0.000000
1.702000	0.000000
1.716900	0.000000
1.731800	0.000000
1.746700	0.000000
1.761600	0.000000
1.776500	0.000000
1.791400	0.000000
1.806300	0.000000
1.821200	0.000000
1.836100	0.000010
1.851000	0.000000
1.865900	0.000000
1.880800	0.000000
1.895700	0.000000
1.910600	0.000000
1.925500	0.000000
1.940400	0.000000
1.955300	0.000000
1.970200	0.000000
1.985100	0.000010
2.000000	0.000000
