0.560000	0.000720
0.587700	0.050580
0.615400	0.074214
0.643100	0.074024
0.670800	0.085886
0.698500	0.092918
0.726200	0.092918
0.753900	0.092548
0.781600	0.094798
0.809300	0.097789
0.837000	0.055100
0.864700	0.036377
0.892400	0.034036
0.920100	0.026265
0.947800	0.019244
0.975500	0.017353
1.003200	0.016163
1.030900	0.016803
1.058600	0.016203
1.086300	0.004371
1.114000	0.000060
1.141700	0.000040
1.169400	0.000040
1.197100	0.000080
1.224800	0.000030
1.252500	0.000010
1.280200	0.000070
1.307900	0.000020
1.335600	0.000040
1.363300	0.000020
1.391000	0.000020
1.418700	0.000000
1.446400	0.000060
1.474100	0.000030
1.501800	0.000030
1.529500	0.000040
1.557200	0.000030
1.584900	0.000010
1.612600	0.000010
1.640300	0.000000
1.668000	0.000030
1.695700	0.000090
1.723400	0.000060
1.751100	0.000020
1.778800	0.000040
1.806500	0.000040
1.834200	0.000080
1.861900	0.000050
1.889600	0.000040
1.917300	0.000080
1.945000	0.000060
1.972700	0.000100
2.000400	0.000030
2.028100	0.000030
2.055800	0.000040
2.083500	0.000020
2.111200	0.000020
2.138900	0.000020
2.166600	0.000010
2.194300	0.000000
2.222000	0.000010
2.249700	0.000020
2.277400	0.000020
2.305100	0.000020
2.332800	0.000000
2.360500	0.000000
2.388200	0.000010
2.415900	0.000010
2.443600	0.000010
2.471300	0.000000
2.499000	0.000010
2.526700	0.000000
2.554400	0.000010
2.582100	0.000010
2.609800	0.000020
2.637500	0.000000
2.665200	0.000010
2.692900	0.000000
2.720600	0.000010
2.748300	0.000000
2.776000	0.000000
2.803700	0.000000
2.831400	0.000000
2.859100	0.000000
2.886800	0.000010
2.914500	0.000000
2.942200	0.000000
2.969900	0.000000
2.997600	0.000000
3.025300	0.000000
3.053000	0.000000
3.080700	0.000000
3.108400	0.000000
3.136100	0.000000
3.163800	0.000000
3.191500	0.000000
3.219200	0.000000
3.246900	0.000000
3.274600	0.000000
3.302300	0.000010
3.330000	0.000000
