3.000000	5.000000
3.141000	39.000000
3.282000	126.000000
3.423000	250.000000
3.564000	411.000000
3.705000	614.000000
3.846000	832.000000
3.987000	973.000000
4.128000	1339.000000
4.269000	2038.000000
4.410000	3301.000000
4.551000	5024.000000
4.692000	6579.000000
4.833000	7722.000000
4.974000	8844.000000
5.115000	9087.000000
5.256000	9187.000000
5.397000	8482.000000
5.538000	7016.000000
5.679000	5417.000000
5.820000	3688.000000
5.961000	2509.000000
6.102000	1639.000000
6.243000	1107.000000
6.384000	699.000000
6.525000	445.000000
6.666000	380.000000
6.807000	334.000000
6.948000	314.000000
7.089000	279.000000
7.230000	253.000000
7.371000	241.000000
7.512000	203.000000
7.653000	184.000000
7.794000	207.000000
7.935000	224.000000
8.076000	234.000000
8.217000	325.000000
8.358000	331.000000
8.499000	407.000000
8.640000	401.000000
8.781000	465.000000
8.922000	477.000000
9.063000	491.000000
9.204000	476.000000
9.345000	505.000000
9.486000	471.000000
9.627000	491.000000
9.768000	508.000000
9.909000	517.000000
10.050000	539.000000
10.191000	586.000000
10.332000	541.000000
10.473000	529.000000
10.614000	475.000000
10.755000	398.000000
10.896000	330.000000
11.037000	248.000000
11.178000	118.000000
11.319000	62.000000
11.460000	32.000000
11.601000	3.000000
11.742000	10.000000
11.883000	2.000000
12.024000	3.000000
12.165000	1.000000
12.306000	1.000000
12.447000	1.000000
12.588000	4.000000
12.729000	0.000000
12.870000	1.000000
13.011000	2.000000
13.152000	3.000000
13.293000	2.000000
13.434000	1.000000
13.575000	0.000000
13.716000	0.000000
13.857000	1.000000
13.998000	2.000000
14.139000	0.000000
14.280000	2.000000
14.421000	1.000000
14.562000	1.000000
14.703000	1.000000
14.844000	2.000000
14.985000	2.000000
15.126000	0.000000
15.267000	0.000000
15.408000	0.000000
15.549000	0.000000
15.690000	0.000000
15.831000	0.000000
15.972000	1.000000
16.113000	1.000000
16.254000	1.000000
16.395000	0.000000
16.536000	0.000000
16.677000	1.000000
16.818000	0.000000
16.959000	1.000000
17.100000	0.000000
